 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4
254	Tres-1_b_Light_30.000secs_R_00000253_out.fit	53.000000	0.000000	57301.649864	2457301.649864	2457301.649690	2457301.655505	NaN	2.672010	21.808775	-15.233191	30.000000	0.000000	0.000000	6.473251	1.400000	7.000000	13.000000	20.000000	0.551894	0.210403	1.803311	0.223829	0.002508	0.001833	0.011699	0.001876	220.031046	114.764117	154.139464	119.301758	213480.819894	614.615550	396.970210	464.488533	397.470210	560.011467	117818.861066	414.323401	284.364486	14272.000000	1258.658915	345.334410	4.597665	4.778940	4.416390	340.274879	0.989604	403.107127	540.349724	403.607127	484.150276	37109.113885	303.152704	122.410631	4692.000000	625.257576	344.127925	4.493880	4.658130	4.329631	333.331108	0.985052	419.356499	588.240458	419.856499	436.259542	137327.717391	439.339071	312.577975	15254.000000	1379.511278	346.972050	4.472320	4.647994	4.296647	340.461856	0.989791	665.057181	389.984955	665.557181	634.515045	39043.988618	304.683266	128.146154	4897.000000	658.385827	350.952846	4.365474	4.409938	4.321009	322.890403	0.994390
255	Tres-1_b_Light_30.000secs_R_00000254_out.fit	54.000000	0.000000	57301.650265	2457301.650265	2457301.650092	2457301.655906	NaN	2.688689	21.664209	-15.233191	30.000000	0.000000	0.000000	6.643122	1.400000	7.000000	13.000000	20.000000	0.557085	0.202119	1.832178	0.226918	0.002562	0.001856	0.012220	0.001930	217.421777	108.876251	149.931808	117.568914	213769.648714	625.536696	397.877006	464.103975	398.377006	560.396025	119087.883721	422.574330	281.815234	10714.000000	1190.687943	346.093023	4.794669	4.846115	4.743224	323.673850	0.994821	404.026180	539.952313	404.526180	484.547687	35942.229402	311.375675	115.430434	3922.000000	597.853147	346.508885	4.525546	4.542263	4.508829	317.177054	0.990530	420.213934	587.838769	420.713934	436.661231	138290.762871	443.121840	312.082932	14145.000000	1348.253623	346.146646	4.714294	4.781303	4.647284	325.691037	0.993922	665.969798	389.565639	666.469798	634.934361	39536.656442	313.024570	126.305281	4198.000000	635.963768	349.466258	4.694375	4.810667	4.578083	329.784157	0.989932
256	Tres-1_b_Light_30.000secs_R_00000255_out.fit	55.000000	0.000000	57301.650666	2457301.650666	2457301.650493	2457301.656307	NaN	2.705583	21.519733	-14.809517	30.000000	0.000000	0.000000	7.376223	1.400000	7.000000	13.000000	20.000000	0.557686	0.207252	1.805207	0.226704	0.002686	0.001998	0.012870	0.002113	207.621500	103.753672	140.262125	107.308951	213790.739763	665.673464	396.446544	464.100305	396.946544	560.399695	119228.155556	438.126177	272.132006	8368.000000	1056.232143	346.540741	5.059120	5.376228	4.742012	345.154738	0.979338	402.580933	539.967970	403.080933	484.532030	36701.947867	332.958235	110.229885	3047.000000	563.431953	346.260664	4.911309	5.148242	4.674375	343.066763	0.986560	418.820505	587.868352	419.320505	436.631648	137578.642857	461.907861	297.848672	11250.000000	1151.339181	346.785714	4.977777	5.322811	4.632744	346.590853	0.976100	664.541432	389.584965	665.041432	634.915035	39510.149038	344.820392	114.581823	3366.000000	572.559322	349.338141	4.904608	5.227643	4.581574	342.042591	0.973774
257	Tres-1_b_Light_30.000secs_R_00000256_out.fit	56.000000	0.000000	57301.651068	2457301.651068	2457301.650894	2457301.656708	NaN	2.722718	21.375145	-15.233191	30.000000	0.000000	0.000000	8.482721	1.400000	7.000000	13.000000	20.000000	0.558052	0.205279	1.818707	0.226176	0.002915	0.002214	0.014341	0.002336	191.465787	92.729853	126.815634	96.822999	215086.159541	730.654664	394.378371	463.586894	394.878371	560.913106	120029.165899	476.176921	252.068424	7195.000000	873.004386	346.560676	5.345769	6.141912	4.549627	3.044948	0.914122	400.520075	539.474433	401.020075	485.025567	36632.666667	373.419261	98.100635	2364.000000	509.959641	345.687593	5.199281	5.977425	4.421136	0.317217	0.914275	416.740649	587.398268	417.240649	437.101732	138779.494505	496.228345	279.668616	8193.000000	955.692982	347.010989	5.257053	6.103065	4.411042	2.644744	0.900728	662.419436	389.027919	662.919436	635.472081	39673.998369	384.930803	103.067871	2478.000000	526.225664	350.676998	5.234754	6.013942	4.455565	358.603428	0.914974
258	Tres-1_b_Light_30.000secs_R_00000257_out.fit	57.000000	0.000000	57301.651469	2457301.651469	2457301.651295	2457301.657109	NaN	2.740074	21.230669	-14.809517	30.000000	0.000000	0.000000	7.754102	1.400000	7.000000	13.000000	20.000000	0.552759	0.205784	1.807190	0.227843	0.002742	0.002074	0.013299	0.002181	201.606606	99.238777	135.886522	104.464353	214618.256807	685.130767	389.369546	463.487877	389.869546	561.012123	118632.253394	450.368593	263.411471	8316.000000	974.275132	346.591252	5.180264	5.576742	4.783786	344.541064	0.968534	395.465641	539.381516	395.965641	485.118484	36627.692308	348.556602	105.083915	2790.000000	539.936170	345.108020	5.076717	5.454181	4.699254	351.527183	0.976099	411.740284	587.296224	412.240284	437.203776	138165.211656	469.379725	294.357008	9472.000000	1092.670270	345.831288	5.142164	5.557437	4.726892	346.922870	0.968040	657.402284	388.921426	657.902284	635.578574	39825.352843	357.204616	111.491708	2938.000000	556.712042	348.202341	5.170314	5.566217	4.774410	344.487216	0.968433
259	Tres-1_b_Light_30.000secs_R_00000258_out.fit	58.000000	0.000000	57301.651866	2457301.651866	2457301.651692	2457301.657507	NaN	2.757497	21.087585	-14.809517	30.000000	0.000000	0.000000	7.182692	1.400000	7.000000	13.000000	20.000000	0.551407	0.205812	1.802780	0.228660	0.002633	0.001945	0.012493	0.002047	209.423499	105.834726	144.302259	111.701263	214709.457062	652.369109	390.341050	463.447821	390.841050	561.052179	118392.320635	436.111317	271.472709	9119.000000	1069.201220	347.296825	5.069450	5.206558	4.932341	338.316910	0.994472	396.471983	539.309666	396.971983	485.190334	36647.287630	326.161362	112.359377	3024.000000	572.876543	346.658718	4.948179	5.066310	4.830049	331.541390	0.992357	412.724460	587.198020	413.224460	437.301980	138103.557781	455.691603	303.063644	10080.000000	1203.832298	346.046225	4.983605	5.122984	4.844227	335.731533	0.992875	658.344023	388.975381	658.844023	635.524619	39958.611650	333.990094	119.640110	3358.000000	596.709877	350.051780	5.019146	5.126126	4.912166	334.625453	0.995465
260	Tres-1_b_Light_30.000secs_R_00000259_out.fit	59.000000	0.000000	57301.652267	2457301.652267	2457301.652094	2457301.657908	NaN	2.775340	20.943042	-14.809517	30.000000	0.000000	0.000000	10.138447	1.400000	7.000000	13.000000	20.000000	0.557639	0.208850	1.799010	0.226244	0.003305	0.002683	0.016682	0.002755	168.722852	77.840571	107.842599	82.114930	217083.544146	856.509695	386.761959	463.168287	387.261959	561.331713	121054.319277	535.392622	226.103824	4222.000000	722.177019	346.231928	6.118655	7.276527	4.960784	354.338394	0.861139	392.925594	539.112406	393.425594	485.387594	37505.024470	457.469739	81.983618	1599.000000	460.723077	345.323002	6.031847	7.173766	4.889928	352.974581	0.858020	409.189470	586.978782	409.689470	437.521218	139526.290970	559.610695	249.327420	5013.000000	778.145062	347.508361	6.086592	7.250651	4.922533	353.472887	0.856517	654.783198	388.661179	655.283198	635.838821	40052.228707	459.528200	87.159458	1762.000000	474.879257	350.878549	6.084215	7.266048	4.902383	353.239529	0.851746
261	Tres-1_b_Light_30.000secs_R_00000260_out.fit	60.000000	0.000000	57301.652668	2457301.652668	2457301.652495	2457301.658309	NaN	2.793424	20.798544	-14.809517	30.000000	0.000000	0.000000	6.757817	1.400000	7.000000	13.000000	20.000000	0.559108	0.206254	1.820313	0.224865	0.002594	0.001889	0.012285	0.001962	215.567003	109.183403	148.177626	114.611195	212687.878918	630.168936	383.969883	463.097297	384.469883	561.402703	118915.446715	424.463118	280.154957	9896.000000	1160.239726	345.750365	4.925471	4.911706	4.939236	309.798810	0.999042	390.151346	539.060032	390.651346	485.439968	36366.852090	313.413173	116.034855	3377.000000	596.696552	345.890675	4.834199	4.849451	4.818947	318.648224	0.997532	406.335669	586.941997	406.835669	437.558003	137275.012289	444.734147	308.667579	11545.000000	1306.839161	346.874040	4.849036	4.843300	4.854773	313.191602	0.998593	651.956454	388.579228	652.456454	635.920772	39046.014540	317.956929	122.802842	3702.000000	625.454545	352.405493	4.698386	4.703593	4.693180	317.566957	0.999387
262	Tres-1_b_Light_30.000secs_R_00000261_out.fit	61.000000	0.000000	57301.653069	2457301.653069	2457301.652896	2457301.658710	NaN	2.811760	20.654059	-15.233191	30.000000	0.000000	0.000000	6.714636	1.400000	7.000000	13.000000	20.000000	0.557848	0.205679	1.815239	0.226419	0.002570	0.001859	0.012112	0.001951	217.019843	110.664254	149.876245	116.068025	213411.186495	627.337034	384.475730	462.745400	384.975730	561.754600	119050.978659	422.445306	281.813946	10574.000000	1191.049645	346.716463	4.687362	4.875296	4.499427	352.938671	0.993185	390.643579	538.650314	391.143579	485.849686	36406.202683	309.230659	117.731543	3850.000000	605.170213	346.970194	4.538345	4.827345	4.249346	353.896091	0.983157	406.830123	586.545917	407.330123	437.954083	137605.467066	444.679610	309.448565	13617.000000	1318.211268	349.158683	4.610211	4.833819	4.386602	347.294043	0.988520	652.525784	388.218545	653.025784	636.281455	39399.516746	316.525194	124.475137	3680.000000	631.319149	351.889952	4.537597	4.648215	4.426979	332.941975	0.993089
263	Tres-1_b_Light_30.000secs_R_00000262_out.fit	62.000000	0.000000	57301.653471	2457301.653471	2457301.653297	2457301.659111	NaN	2.830355	20.509561	-14.809517	30.000000	0.000000	0.000000	6.877336	1.400000	7.000000	13.000000	20.000000	0.556984	0.203683	1.811286	0.229245	0.002614	0.001902	0.012340	0.002000	213.038195	107.082821	146.784046	114.624642	212243.638622	635.796308	382.500601	462.945729	383.000601	561.554271	118216.375566	427.217374	276.712472	9559.000000	1137.593333	349.484163	4.859805	4.973798	4.745813	330.904544	0.992087	388.636740	538.766970	389.136740	485.733030	35915.087805	316.010460	113.651579	3433.000000	595.333333	351.013008	4.658769	4.835742	4.481796	336.638868	0.987753	404.842448	586.655376	405.342448	437.844624	136746.642968	448.261309	305.060107	12774.000000	1267.852349	350.089645	4.772888	4.941780	4.603997	335.713457	0.988588	650.520237	388.439038	651.020237	636.060962	39581.907850	321.614884	123.072376	3524.000000	625.917241	352.938567	4.824567	4.898211	4.750923	327.041962	0.994406
264	Tres-1_b_Light_30.000secs_R_00000263_out.fit	63.000000	0.000000	57301.653872	2457301.653872	2457301.653698	2457301.659513	NaN	2.849222	20.364992	-15.233191	30.000000	0.000000	0.000000	7.750377	1.400000	7.000000	13.000000	20.000000	0.554678	0.206544	1.806332	0.227221	0.002737	0.002087	0.013319	0.002176	202.649263	98.958589	135.620341	104.408052	215164.010883	688.633674	380.712161	462.335250	381.212161	562.164750	119346.818841	448.264137	266.242175	7679.000000	992.832432	347.714493	5.073406	5.613447	4.533364	349.177349	0.948709	386.880355	538.223285	387.380355	486.276715	36833.150943	351.539930	104.776578	2579.000000	538.796875	346.957547	4.893017	5.411859	4.374174	354.660676	0.954455	403.042056	586.136421	403.542056	438.363579	138493.102009	472.165083	293.315002	8694.000000	1084.632979	347.967543	4.977300	5.601464	4.353137	351.697825	0.933609	648.601454	387.829624	649.101454	636.670376	39837.757930	357.345980	111.482317	2786.000000	560.647368	350.974958	4.919832	5.517165	4.322500	351.975353	0.937997
265	Tres-1_b_Light_30.000secs_R_00000264_out.fit	64.000000	0.000000	57301.654273	2457301.654273	2457301.654100	2457301.659914	NaN	2.868346	20.220511	-14.809517	30.000000	0.000000	0.000000	7.258140	1.400000	7.000000	13.000000	20.000000	0.557296	0.205313	1.815175	0.226810	0.002687	0.001979	0.012809	0.002073	207.426954	103.751099	141.706058	109.430079	213307.217966	656.652143	376.492951	462.429247	376.992951	562.070753	118875.219110	441.042092	269.532594	8280.000000	1046.788235	347.522241	5.012100	5.228985	4.795216	340.003936	0.987287	382.622884	538.274188	383.122884	486.225812	36334.778116	330.256185	110.019978	2743.000000	564.862275	347.288754	4.938744	5.216129	4.661359	342.590808	0.981396	398.872507	586.199349	399.372507	438.300651	137536.717718	456.722192	301.138679	9423.000000	1186.225610	347.587087	4.971781	5.214116	4.729446	340.094298	0.983971	644.532173	387.910199	645.032173	636.589801	39435.722132	336.938760	117.041216	3054.000000	589.433735	351.869144	4.885439	5.078314	4.692564	339.462035	0.989063
266	Tres-1_b_Light_30.000secs_R_00000265_out.fit	65.000000	0.000000	57301.654674	2457301.654674	2457301.654501	2457301.660315	NaN	2.887744	20.076035	-15.233191	30.000000	0.000000	0.000000	6.810443	1.400000	7.000000	13.000000	20.000000	0.555691	0.206449	1.815656	0.225544	0.002587	0.001883	0.012264	0.001977	214.813372	109.624926	148.042091	114.088521	213597.331695	634.312198	377.153139	462.218399	377.653139	562.281601	118694.123328	425.515039	278.942252	11045.000000	1155.578231	348.135215	4.731085	4.968023	4.494148	341.442992	0.984302	383.340976	538.103392	383.840976	486.396608	36550.982353	313.376533	116.635991	3560.000000	597.910959	347.561765	4.587310	4.799353	4.375268	342.810387	0.987506	399.523488	586.051968	400.023488	438.448032	137736.736842	447.919431	307.503375	11906.000000	1290.691781	347.289474	4.671387	4.895415	4.447359	339.520937	0.983943	645.050056	387.770765	645.550056	636.729235	39309.612500	321.737932	122.178981	4144.000000	617.864865	352.259375	4.661941	4.795617	4.528264	337.008624	0.993200
267	Tres-1_b_Light_30.000secs_R_00000266_out.fit	66.000000	0.000000	57301.655076	2457301.655076	2457301.654903	2457301.660717	NaN	2.907461	19.931275	-14.809517	30.000000	0.000000	0.000000	8.440163	1.400000	7.000000	13.000000	20.000000	0.555398	0.201947	1.852989	0.223231	0.002886	0.002191	0.014652	0.002318	192.457402	92.168967	126.470451	96.321002	216144.129904	729.101624	372.799331	462.045614	373.299331	562.454386	120046.016000	474.437552	253.028066	6477.000000	889.819820	349.072000	5.337868	6.106591	4.569145	0.748257	0.920323	378.944227	537.904671	379.444227	486.595329	36315.779661	373.156190	97.320587	2257.000000	514.404545	349.332820	5.163669	6.008436	4.318902	0.193812	0.898446	395.180644	585.814558	395.680644	438.685442	140383.538922	493.686269	284.357795	8007.000000	981.666667	349.308383	5.258481	6.036302	4.480660	0.203993	0.916185	640.875805	387.463749	641.375805	637.036251	39444.811321	385.509407	102.318674	2535.000000	525.390351	352.386792	5.193344	5.963422	4.423267	2.790289	0.914990
268	Tres-1_b_Light_30.000secs_R_00000267_out.fit	67.000000	0.000000	57301.655478	2457301.655478	2457301.655304	2457301.661119	NaN	2.927452	19.786604	-15.233191	30.000000	0.000000	0.000000	6.472288	1.400000	7.000000	13.000000	20.000000	0.554865	0.209263	1.805851	0.224512	0.002539	0.001842	0.011852	0.001911	218.526026	113.603066	152.360496	117.493226	211858.977185	615.744857	370.861262	461.893810	371.361262	562.606190	117553.192182	415.508799	282.913845	11365.000000	1253.923077	349.667752	4.570532	4.708937	4.432126	330.522768	0.986234	376.999427	537.736581	377.499427	486.763419	36662.162602	302.581516	121.164581	3982.000000	630.507692	348.491057	4.383604	4.479110	4.288097	328.655509	0.990989	393.200034	585.686158	393.700034	438.813842	136352.833333	438.872735	310.688777	13582.000000	1374.375940	349.166667	4.505957	4.688442	4.323471	332.762462	0.980632	638.830425	387.329594	639.330425	637.170406	38843.981250	308.183188	126.041857	4199.000000	646.727273	352.454688	4.417741	4.615761	4.219720	335.955517	0.982060
269	Tres-1_b_Light_30.000secs_R_00000268_out.fit	68.000000	0.000000	57301.655879	2457301.655879	2457301.655706	2457301.661520	NaN	2.947707	19.642128	-14.809517	30.000000	0.000000	0.000000	6.789679	1.400000	7.000000	13.000000	20.000000	0.561798	0.207626	1.811090	0.225197	0.002611	0.001896	0.012280	0.001988	215.176253	109.512284	147.478845	113.300325	212141.992387	632.341194	371.222461	461.367492	371.722461	563.132508	119180.905405	424.943837	280.462722	10097.000000	1169.572414	347.635135	4.824639	4.972649	4.676628	329.754134	0.984512	377.365792	537.232670	377.865792	487.267330	36473.337386	312.901649	116.564861	3318.000000	598.634483	347.094225	4.719046	4.864619	4.573473	328.476496	0.981508	393.572937	585.137669	394.072937	439.362331	136675.891975	445.578219	306.738270	10964.000000	1291.144828	348.552469	4.688175	4.893146	4.483205	333.651401	0.979261	639.201555	386.816126	639.701555	637.683874	38992.763025	321.571134	121.257038	3970.000000	621.260274	354.186555	4.499090	4.668670	4.329510	331.397517	0.980684
270	Tres-1_b_Light_30.000secs_R_00000269_out.fit	69.000000	0.000000	57301.656280	2457301.656280	2457301.656107	2457301.661921	NaN	2.968257	19.497679	-15.233191	30.000000	0.000000	0.000000	6.763675	1.400000	7.000000	13.000000	20.000000	0.551517	0.208779	1.800712	0.225990	0.002569	0.001892	0.012102	0.001972	214.715501	110.320872	148.796129	114.579488	213334.661880	631.404456	369.000808	461.661480	369.500808	562.838520	117657.742129	423.092352	278.089977	11323.000000	1167.375000	350.307346	4.706131	4.835739	4.576523	336.584817	0.993528	375.162558	537.564349	375.662558	486.935651	36846.959872	313.798144	117.422491	3882.000000	603.388889	347.507223	4.693580	4.819511	4.567649	339.011162	0.994797	391.391399	585.443175	391.891399	439.056825	137163.088372	444.440705	308.619546	13097.000000	1314.253521	348.316279	4.644064	4.824472	4.463657	340.487501	0.990028	636.937002	387.150263	637.437002	637.349737	39324.613636	320.429043	122.724873	3760.000000	624.772414	353.568182	4.687272	4.845065	4.529480	338.955636	0.991787
271	Tres-1_b_Light_30.000secs_R_00000270_out.fit	70.000000	0.000000	57301.656682	2457301.656682	2457301.656508	2457301.662322	NaN	2.989118	19.353184	-15.233191	30.000000	0.000000	0.000000	7.407464	1.400000	7.000000	13.000000	20.000000	0.552963	0.206945	1.798103	0.228385	0.002686	0.001994	0.012768	0.002107	205.845742	103.773768	140.828673	108.387274	213457.832428	663.980640	366.885618	461.212306	367.385618	563.287694	118034.342383	440.450567	267.985448	9500.000000	1036.831395	350.585219	4.783987	5.350248	4.217727	354.038799	0.943066	373.049530	537.102571	373.549530	487.397429	36599.831858	332.007863	110.237847	3018.000000	565.230769	348.663717	4.584363	5.219642	3.949084	353.847001	0.922536	389.241926	584.978744	389.741926	439.521256	137171.217822	462.009969	296.900992	10689.000000	1150.005848	347.834983	4.778806	5.387294	4.170318	353.348397	0.933689	634.897645	386.676492	635.397645	637.823508	39686.782748	342.327121	115.932336	3619.000000	584.122093	353.384984	4.670952	5.206998	4.134906	353.490352	0.945936
272	Tres-1_b_Light_30.000secs_R_00000271_out.fit	71.000000	0.000000	57301.657083	2457301.657083	2457301.656909	2457301.662723	NaN	3.010284	19.208728	-14.809517	30.000000	0.000000	0.000000	6.612895	1.400000	7.000000	13.000000	20.000000	0.558097	0.205176	1.806451	0.228617	0.002557	0.001856	0.011967	0.001941	218.287222	110.530359	150.948482	117.812926	212973.574741	622.207238	363.110800	461.338271	363.610800	563.161729	118859.841874	419.414673	283.394572	13580.000000	1223.705882	349.736457	4.549034	4.747426	4.350643	338.242695	0.985589	369.242839	537.246066	369.742839	487.253934	36257.756477	308.742293	117.436961	4140.000000	613.204380	348.549223	4.596828	4.861454	4.332203	350.552867	0.985289	385.465196	585.128739	385.965196	439.371261	137086.418919	440.206374	311.413980	13478.000000	1364.555556	349.100601	4.481208	4.696886	4.265530	336.136859	0.979617	631.112388	386.781128	631.612388	637.718872	39629.399345	313.110831	126.566683	5031.000000	642.595588	351.202946	4.464978	4.588220	4.341737	335.406216	0.992877
273	Tres-1_b_Light_30.000secs_R_00000272_out.fit	72.000000	0.000000	57301.657484	2457301.657484	2457301.657310	2457301.663124	NaN	3.031765	19.064289	-15.233191	30.000000	0.000000	0.000000	6.291025	1.400000	7.000000	13.000000	20.000000	0.550626	0.206234	1.796986	0.229339	0.002491	0.001799	0.011586	0.001897	221.046883	114.616169	155.103906	120.889890	212527.437790	608.624738	363.782693	460.799064	364.282693	563.700936	117023.162791	409.829621	285.541007	12797.000000	1310.229508	351.023256	4.315831	4.566399	4.065263	359.495418	0.986603	369.942842	536.649742	370.442842	487.850258	36336.511556	297.517108	122.132511	4627.000000	640.632000	349.939908	4.200212	4.472144	3.928280	358.405014	0.983322	386.148195	584.562558	386.648195	439.937442	136542.991018	434.670122	314.130151	16734.000000	1433.436508	349.761976	4.240082	4.536700	3.943464	355.941836	0.980221	631.740012	386.257150	632.240012	638.242850	39647.935216	304.909047	130.032007	4858.000000	670.328000	353.144518	4.164444	4.399114	3.929773	348.874902	0.985266
274	Tres-1_b_Light_30.000secs_R_00000273_out.fit	73.000000	0.000000	57301.657881	2457301.657881	2457301.657708	2457301.663522	NaN	3.053354	18.921268	-15.233191	30.000000	0.000000	0.000000	8.715691	1.400000	7.000000	13.000000	20.000000	0.554039	0.204748	1.813264	0.227759	0.002951	0.002279	0.014676	0.002413	187.740387	89.835776	123.555115	94.374522	215860.175393	749.623754	360.014532	460.525381	360.514532	563.974619	119594.992296	483.018795	247.599045	8112.000000	855.991561	351.371341	5.193875	6.213211	4.174540	357.951059	0.856416	366.138910	536.434692	366.638910	488.065308	36685.608696	386.612280	94.889921	2761.000000	503.315126	349.173913	5.145815	6.260258	4.031371	359.071621	0.828640	382.326007	584.290702	382.826007	440.209298	139130.729299	503.313364	276.429635	9388.000000	932.441176	347.858280	5.186393	6.254424	4.118361	358.227284	0.843294	627.903801	385.978517	628.403801	638.521483	40043.837398	398.926530	100.378978	2851.000000	521.124481	354.967480	5.121728	6.174082	4.069374	359.513242	0.844490
275	Tres-1_b_Light_30.000secs_R_00000274_out.fit	74.000000	0.000000	57301.658282	2457301.658282	2457301.658109	2457301.663923	NaN	3.075494	18.776790	-15.233191	30.000000	0.000000	0.000000	6.258975	1.400000	7.000000	13.000000	20.000000	0.553070	0.206731	1.788243	0.230517	0.002498	0.001794	0.011472	0.001893	221.407460	115.218743	155.885216	121.748240	212363.528055	606.769467	358.396232	460.744322	358.896232	563.755678	117451.966325	410.840211	285.882353	13334.000000	1297.508065	350.314788	4.356475	4.517684	4.195265	346.375632	0.993089	364.532181	536.626971	365.032181	487.873029	36381.091463	296.169454	122.838770	4449.000000	641.491935	348.096037	4.304209	4.541190	4.067228	354.461607	0.987486	380.735576	584.521768	381.235576	439.978232	136199.591900	433.991063	313.830407	16973.000000	1438.712000	349.115265	4.241227	4.403873	4.078582	352.909202	0.993760	626.422253	386.160892	626.922253	638.339108	39782.844691	303.487394	131.085658	4455.000000	673.395161	352.565769	4.262713	4.420038	4.105388	352.340435	0.994159
276	Tres-1_b_Light_30.000secs_R_00000275_out.fit	75.000000	0.000000	57301.658684	2457301.658684	2457301.658510	2457301.664324	NaN	3.097964	18.632371	-14.809517	30.000000	0.000000	0.000000	6.271804	1.400000	7.000000	13.000000	20.000000	0.552972	0.208896	1.799651	0.226074	0.002497	0.001793	0.011518	0.001866	221.431838	116.480805	156.244990	121.122436	212401.730725	605.022302	358.992338	460.307174	359.492338	564.192826	117452.299694	411.602456	285.353739	13976.000000	1299.387097	352.191131	4.229220	4.514112	3.944329	359.956957	0.982013	365.148508	536.135082	365.648508	488.364918	36702.821036	295.151359	124.352539	4292.000000	653.363636	350.034537	4.183609	4.513922	3.853296	1.490485	0.975306	381.349894	584.044640	381.849894	440.455360	136534.503185	434.131577	314.500282	13911.000000	1450.774194	349.689490	4.124619	4.466355	3.782882	356.676692	0.972547	626.864403	385.882480	627.364403	638.617520	39164.406504	300.778050	130.210321	4436.000000	677.876033	354.203252	4.131778	4.425051	3.838506	3.479231	0.979752
277	Tres-1_b_Light_30.000secs_R_00000276_out.fit	76.000000	0.000000	57301.659085	2457301.659085	2457301.658911	2457301.664725	NaN	3.120781	18.487942	-15.233191	30.000000	0.000000	0.000000	5.701985	1.400000	7.000000	13.000000	20.000000	0.547485	0.208020	1.796523	0.227578	0.002388	0.001705	0.010947	0.001770	229.286577	122.017692	164.113194	128.595526	212912.338233	581.666834	356.341808	460.202041	356.841808	564.297959	116566.294372	396.288299	294.145183	14479.000000	1503.831683	349.709957	4.114318	4.178826	4.049809	353.227303	0.998960	362.473079	536.069132	362.973079	488.430868	36663.255738	281.186763	130.387559	4482.000000	700.778846	348.247541	3.980032	3.978101	3.981962	51.587044	0.999982	378.675395	583.935564	379.175395	440.564436	136777.677472	422.363503	323.838770	15769.000000	1690.970588	350.012966	4.004194	4.139607	3.868782	350.621301	0.994910	624.274101	385.628638	624.774101	638.871362	39471.405024	284.393004	138.791758	5798.000000	744.594059	353.788069	3.942641	3.994851	3.890431	353.797597	0.999265
278	Tres-1_b_Light_30.000secs_R_00000277_out.fit	77.000000	0.000000	57301.659486	2457301.659486	2457301.659312	2457301.665126	NaN	3.143956	18.343493	-14.809517	30.000000	0.000000	0.000000	8.169962	1.400000	7.000000	13.000000	20.000000	0.555971	0.208142	1.791314	0.228458	0.002839	0.002186	0.013713	0.002277	195.803936	95.217557	130.629554	100.323752	215210.499769	714.040445	353.411644	459.895920	353.911644	564.604080	119650.889217	464.558602	257.558226	7368.000000	923.985646	351.493353	4.938696	5.916557	3.960834	356.796407	0.852962	359.554460	535.769216	360.054460	488.730784	37077.114754	367.974314	100.760062	2620.000000	524.790476	348.232787	4.899296	5.903907	3.894685	358.784634	0.844834	375.796872	583.699847	376.296872	440.800153	138110.443268	484.364930	285.137165	9272.000000	1011.531100	350.715582	4.775083	5.781630	3.768536	357.754888	0.836064	621.428322	385.261248	621.928322	639.238752	40022.941748	373.950901	107.027264	2992.000000	545.266667	354.681230	4.704548	5.740655	3.668441	355.908881	0.819872
