 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4
27	tres-3_Light_20.000secs_R_00000027_out.fit	27.000000	0.000000	57280.576074	2457280.576074	2457280.575958	2457280.581823	NaN	1.070143	69.109599	-14.809517	20.000000	0.000000	0.000000	5.752617	1.400000	6.000000	11.000000	17.000000	0.888576	0.540030	0.908404	0.209681	0.009656	0.009608	0.015355	0.005771	92.027706	56.207317	59.158613	36.334261	50607.472360	431.475776	487.097618	498.900403	487.597618	525.599597	44968.593074	302.945617	148.437840	4687.000000	783.320755	359.088745	4.040354	3.980630	4.100079	80.780016	0.999029	361.547482	609.765020	362.047482	414.734980	17746.122153	253.132487	70.106063	2343.000000	537.105769	366.469979	3.806363	3.772134	3.840592	56.201791	0.997773	757.824210	408.430984	758.324210	616.069016	24089.259494	263.987095	91.251656	2845.000000	584.866667	355.445148	4.135891	4.159093	4.112690	39.870557	0.996032	507.449043	382.915186	507.949043	641.584814	8772.090713	228.923793	38.318825	1244.000000	426.865385	342.518359	4.231144	4.079601	4.382686	75.458866	0.993299
28	tres-3_Light_20.000secs_R_00000028_out.fit	28.000000	0.000000	57280.576360	2457280.576360	2457280.576244	2457280.582109	NaN	1.070879	69.006397	-14.809517	20.000000	0.000000	0.000000	6.250820	1.400000	6.000000	11.000000	17.000000	0.889232	0.548332	0.910535	0.203760	0.010317	0.010424	0.016501	0.006169	86.190965	52.603177	55.180268	33.030545	50309.215568	459.979150	485.527997	498.965034	486.027997	525.534966	44736.558824	319.528581	140.008004	4020.000000	714.936508	359.884454	4.255028	4.322265	4.187791	15.439816	0.998645	360.042159	609.841863	360.542159	414.658137	17816.691824	270.319555	65.909741	1698.000000	511.421488	364.176101	4.323726	4.458403	4.189050	13.422793	0.995134	756.310138	408.512188	756.810138	615.987812	23976.689727	279.864831	85.672393	2311.000000	551.188525	354.658281	4.389114	4.555414	4.222815	7.921619	0.993813	506.100357	382.930762	506.600357	641.569238	8515.834016	245.323935	34.712610	1048.000000	412.462810	342.084016	4.173699	4.523406	3.823993	9.559095	0.968981
29	tres-3_Light_20.000secs_R_00000029_out.fit	29.000000	0.000000	57280.576646	2457280.576646	2457280.576530	2457280.582395	NaN	1.071619	68.903150	-15.233191	20.000000	0.000000	0.000000	6.205697	1.400000	6.000000	11.000000	17.000000	0.882404	0.531519	0.892372	0.221574	0.010009	0.009966	0.015764	0.006168	88.161441	53.331999	56.609487	35.924056	51158.077063	456.560621	481.397736	498.323633	481.897736	526.176367	45142.098947	316.036301	142.838335	4680.000000	726.909836	356.892632	4.214511	4.313618	4.115404	24.441486	0.994891	355.875746	609.206937	356.375746	415.293063	17754.594017	269.051430	65.989592	1874.000000	515.151261	365.952991	4.271582	4.280908	4.262257	43.266543	0.994787	752.198894	407.855445	752.698894	616.644555	24124.241379	276.869203	87.132267	2382.000000	558.252101	355.527383	4.356123	4.568136	4.144110	358.833416	0.990554	501.890060	382.253339	502.390060	642.246661	9279.241667	243.726020	38.072429	1210.000000	419.508475	340.870833	4.554851	4.567902	4.541801	29.852288	0.999871
30	tres-3_Light_20.000secs_R_00000030_out.fit	30.000000	0.000000	57280.576932	2457280.576932	2457280.576816	2457280.582681	NaN	1.072363	68.800023	-15.233191	20.000000	0.000000	0.000000	5.903651	1.400000	6.000000	11.000000	17.000000	0.877630	0.543505	0.897059	0.212133	0.009681	0.009828	0.015443	0.005883	90.657164	55.300100	58.087728	36.059374	50776.100832	441.055688	481.262997	498.534221	481.762997	525.965779	44562.647541	302.966623	147.087646	4754.000000	770.574074	357.956967	4.151783	4.113437	4.190129	270.881928	0.999659	355.719324	609.433831	356.219324	415.066169	17879.472917	258.464813	69.175656	2170.000000	529.733945	365.702083	4.068801	3.896895	4.240707	279.296667	0.992080	752.055138	408.037134	752.555138	616.462866	24010.410256	270.742804	88.683466	2430.000000	569.410714	355.032051	4.258085	4.256165	4.260004	46.265435	0.999583	501.745131	382.419748	502.245131	642.080252	8886.217659	233.290365	38.090804	1216.000000	422.816514	341.291581	4.189460	4.202185	4.176734	40.211084	0.998667
31	tres-3_Light_20.000secs_R_00000031_out.fit	31.000000	0.000000	57280.577218	2457280.577218	2457280.577102	2457280.582967	NaN	1.073112	68.696784	-15.233191	20.000000	0.000000	0.000000	6.077321	1.400000	6.000000	11.000000	17.000000	0.870182	0.548559	0.884278	0.214283	0.009837	0.010152	0.015554	0.006091	88.459695	54.036568	56.852777	35.177438	50855.831017	452.143908	481.937094	498.456740	482.437094	526.043260	44253.817814	308.982518	143.224342	4468.000000	738.974138	357.475709	4.256220	4.232678	4.279761	71.225460	0.999805	356.436582	609.426365	356.936582	415.073635	18015.092593	266.442945	67.613322	2179.000000	518.829060	364.853909	4.268719	4.202307	4.335132	57.623334	0.994680	752.774451	407.942400	753.274451	616.557600	23866.270613	273.975312	87.111026	2394.000000	560.086207	354.342495	4.391687	4.388275	4.395099	307.555498	0.999963	502.329262	382.488520	502.829262	642.011480	8974.467811	241.619120	37.143037	1235.000000	418.301724	340.935622	4.185422	4.017063	4.353781	280.991457	0.992497
32	tres-3_Light_20.000secs_R_00000032_out.fit	32.000000	0.000000	57280.577504	2457280.577504	2457280.577388	2457280.583253	NaN	1.073866	68.593574	-15.233191	20.000000	0.000000	0.000000	6.549239	1.400000	6.000000	11.000000	17.000000	0.879270	0.545682	0.900027	0.209588	0.010483	0.010725	0.016839	0.006474	83.872310	50.878016	53.447896	32.374927	51001.461478	481.932251	480.862636	498.264728	481.362636	526.235272	44844.030303	326.051593	137.536609	4012.000000	690.141791	355.484848	4.470608	4.606348	4.334869	356.805647	0.996273	355.367905	609.195754	355.867905	415.304246	18005.378882	282.596863	63.714008	1824.000000	495.641791	361.273292	4.411001	4.510045	4.311958	359.091860	0.997983	751.662949	407.796671	752.162949	616.703329	24158.962264	291.783142	82.797663	2274.000000	530.925926	351.970650	4.570258	4.814187	4.326329	3.309993	0.988517	501.318242	382.277618	501.818242	642.222382	8837.120332	259.345920	34.074646	1108.000000	403.451852	337.991701	4.483418	4.781531	4.185306	18.642247	0.972309
33	tres-3_Light_20.000secs_R_00000033_out.fit	33.000000	0.000000	57280.577786	2457280.577786	2457280.577670	2457280.583535	NaN	1.074614	68.491751	-14.809517	20.000000	0.000000	0.000000	5.895139	1.400000	6.000000	11.000000	17.000000	0.882413	0.539903	0.895493	0.215006	0.009677	0.009806	0.015351	0.005962	91.189650	55.057833	58.335185	36.061026	50657.026833	438.954238	479.412007	498.106482	479.912007	526.393518	44700.429150	300.427368	148.789471	4877.000000	767.635514	349.874494	4.183460	4.099282	4.267638	290.094598	0.997227	353.922556	608.968809	354.422556	415.531191	17760.787879	260.000188	68.310673	1993.000000	516.660714	358.082251	4.226185	4.185319	4.267052	307.241519	0.994775	750.176851	407.601006	750.676851	616.898994	23932.034409	263.875745	90.694332	2701.000000	570.775701	347.111828	4.141648	4.209683	4.073612	344.623446	0.998539	499.842665	381.944149	500.342665	642.555851	8964.204545	235.478909	38.067972	1169.000000	412.761062	333.431818	4.200394	4.165837	4.234951	274.151160	0.999724
34	tres-3_Light_20.000secs_R_00000034_out.fit	34.000000	0.000000	57280.578072	2457280.578072	2457280.577957	2457280.583821	NaN	1.075377	68.388458	-15.233191	20.000000	0.000000	0.000000	6.422839	1.400000	6.000000	11.000000	17.000000	0.891581	0.541559	0.903005	0.210916	0.010416	0.010555	0.016685	0.006400	85.596268	51.309811	54.121585	32.956561	50553.864561	471.780016	477.900532	497.982636	478.400532	526.517364	45072.879237	316.783430	142.282945	3661.000000	710.136000	349.552966	4.413058	4.553605	4.272512	351.586687	0.995581	352.444898	608.809191	352.944898	415.690809	17759.877800	277.770633	63.937205	1792.000000	493.404580	357.832994	4.385747	4.600076	4.171419	344.258653	0.986927	748.764629	407.451077	749.264629	617.048923	23988.580122	284.732175	84.249629	2317.000000	531.923077	347.395538	4.406575	4.653860	4.159290	6.357519	0.986845	498.261538	381.807516	498.761538	642.692484	8805.406639	253.667987	34.712329	1065.000000	400.511450	333.294606	4.355312	4.543428	4.167196	345.852782	0.990411
35	tres-3_Light_20.000secs_R_00000035_out.fit	35.000000	0.000000	57280.578358	2457280.578358	2457280.578243	2457280.584107	NaN	1.076145	68.285252	-15.233191	20.000000	0.000000	0.000000	6.020617	1.400000	6.000000	11.000000	17.000000	0.882639	0.537914	0.922129	0.205528	0.009880	0.009866	0.016066	0.005935	89.340121	54.519731	57.394547	34.631811	50211.954085	440.937521	474.053796	498.105872	474.553796	526.394128	44319.036403	307.601208	144.079527	4159.000000	736.260870	350.877944	4.360317	4.322043	4.398590	306.484067	0.996408	348.502051	609.104983	349.002051	415.395017	17562.553535	258.566898	67.922668	1923.000000	515.642857	358.834343	4.231747	4.187199	4.276294	87.129593	0.999552	744.833952	407.559291	745.333952	616.940709	24088.866388	268.975627	89.557804	2392.000000	564.223214	349.144050	4.388726	4.451348	4.326103	330.332094	0.996870	494.556006	381.899447	495.056006	642.600553	8560.534161	234.991849	36.429069	1185.000000	410.309735	334.552795	4.181614	4.162452	4.200776	283.376475	0.999895
36	tres-3_Light_20.000secs_R_00000036_out.fit	36.000000	0.000000	57280.578644	2457280.578644	2457280.578529	2457280.584393	NaN	1.076917	68.182051	-15.233191	20.000000	0.000000	0.000000	5.832693	1.400000	6.000000	11.000000	17.000000	0.876531	0.556236	0.917734	0.196208	0.009583	0.009869	0.015624	0.005672	91.465834	56.364806	58.740195	34.593801	50491.393878	433.113489	475.193532	497.613452	475.693532	526.886548	44257.263052	300.003998	147.522244	4965.000000	765.448598	351.829317	4.253455	4.181904	4.325007	294.790631	0.997309	349.678852	608.538972	350.178852	415.961028	18046.840816	253.773639	71.113930	2157.000000	529.698113	359.444898	4.166779	4.055744	4.277814	287.870245	0.995695	745.928807	407.144004	746.428807	617.355996	24162.718220	266.624812	90.624417	2535.000000	571.339450	349.663136	4.275753	4.293531	4.257976	334.556087	0.999826	495.585404	381.473557	496.085404	643.026443	8281.834842	228.248646	36.284267	1267.000000	415.980952	337.106335	3.883378	3.962715	3.804040	31.763078	0.991606
37	tres-3_Light_20.000secs_R_00000037_out.fit	37.000000	0.000000	57280.578931	2457280.578931	2457280.578815	2457280.584679	NaN	1.077693	68.078796	-15.233191	20.000000	0.000000	0.000000	5.923588	1.400000	6.000000	11.000000	17.000000	0.878746	0.552852	0.897220	0.206365	0.009748	0.009980	0.015491	0.005880	90.150470	55.393583	57.918900	35.093854	50413.529100	439.299447	476.162158	497.740565	476.662158	526.759435	44300.693111	304.073880	145.690558	5158.000000	751.270270	352.164927	4.164066	4.156910	4.171222	50.977066	0.999725	350.601021	608.641466	351.101021	415.858534	17948.415966	257.392869	69.731598	2461.000000	525.155963	360.491597	4.093451	4.149075	4.037828	343.125367	0.998932	746.965773	407.286742	747.465773	617.213258	23841.206316	268.781613	88.701031	2702.000000	562.491071	349.623158	4.242822	4.395771	4.089873	356.264321	0.994726	496.516723	381.665834	497.016723	642.834166	8623.906818	233.429560	36.944365	1312.000000	416.275229	337.156818	4.105001	4.222781	3.987222	332.552358	0.990059
38	tres-3_Light_20.000secs_R_00000038_out.fit	38.000000	0.000000	57280.579216	2457280.579216	2457280.579101	2457280.584965	NaN	1.078474	67.975682	-15.233191	20.000000	0.000000	0.000000	6.740358	1.400000	6.000000	11.000000	17.000000	0.892900	0.545032	0.893923	0.212474	0.010910	0.011055	0.017230	0.006714	81.844336	49.301620	51.880387	31.644261	50751.364207	494.392086	473.171165	497.280820	473.671165	527.219180	45315.903981	334.206961	135.592340	3836.000000	669.838028	350.711944	4.546308	4.824861	4.267755	9.874243	0.983175	347.646947	608.271224	348.146947	416.228776	17903.261538	290.350780	61.660801	1782.000000	486.404255	359.430769	4.433746	4.641045	4.226446	24.935538	0.979042	743.922170	406.774922	744.422170	617.725078	23954.414634	298.247052	80.317356	2239.000000	515.437500	349.087398	4.517634	4.926370	4.108898	12.738991	0.960472	493.584491	381.321131	494.084491	643.178869	8893.688034	266.774541	33.337844	1025.000000	399.014085	336.382479	4.535378	4.865889	4.204867	7.349329	0.977535
39	tres-3_Light_20.000secs_R_00000039_out.fit	39.000000	0.000000	57280.579502	2457280.579502	2457280.579387	2457280.585251	NaN	1.079260	67.872431	-14.809517	20.000000	0.000000	0.000000	6.426264	1.400000	6.000000	11.000000	17.000000	0.869361	0.553037	0.902426	0.204158	0.010252	0.010661	0.016664	0.006222	84.800798	51.873300	54.153950	32.812971	50514.077639	470.374044	469.760954	497.029380	470.260954	527.470620	43914.962343	317.741650	138.209650	3651.000000	694.531250	351.445607	4.546578	4.608173	4.484983	344.045537	0.998982	344.207961	607.907166	344.707961	416.592834	17988.073320	275.220305	65.358816	1754.000000	498.375000	357.843177	4.486764	4.531114	4.442413	328.228814	0.998031	740.465619	406.571042	740.965619	617.928958	23961.622030	289.899026	82.655062	2183.000000	526.455224	347.637149	4.534851	4.649236	4.420467	347.344596	0.996890	490.034944	380.993991	490.534944	643.506009	8564.382289	247.919503	34.545012	965.000000	405.475806	336.408207	4.453354	4.572230	4.334478	343.658406	0.995982
40	tres-3_Light_20.000secs_R_00000040_out.fit	40.000000	0.000000	57280.579784	2457280.579784	2457280.579669	2457280.585533	NaN	1.080039	67.770645	-15.233191	20.000000	0.000000	0.000000	5.712325	1.400000	6.000000	11.000000	17.000000	0.874196	0.548067	0.878416	0.217034	0.008938	0.009001	0.013753	0.005402	97.807558	60.889747	63.870002	40.175225	49961.847708	395.072124	470.731537	497.890069	471.231537	526.609931	43676.444444	283.073375	154.293721	4553.000000	720.529412	292.328976	4.080088	4.023686	4.136489	64.864707	0.998130	345.241972	608.818010	345.741972	415.681990	17688.142857	231.528693	76.397196	2168.000000	468.415842	293.285714	4.040505	4.019183	4.061828	307.424498	0.998369	741.554884	407.340353	742.054884	617.159647	23363.985263	242.029213	96.533741	2850.000000	518.762376	287.435789	4.036770	3.979684	4.093855	281.018241	0.999069	491.224232	381.828760	491.724232	642.671240	8909.719588	209.519230	42.524591	1177.000000	370.686275	283.336082	4.081448	4.134142	4.028755	353.095090	0.999293
41	tres-3_Light_20.000secs_R_00000041_out.fit	41.000000	0.000000	57280.580070	2457280.580070	2457280.579955	2457280.585819	NaN	1.080834	67.667444	-14.809517	20.000000	0.000000	0.000000	5.917916	1.400000	6.000000	11.000000	17.000000	0.877073	0.559671	0.891670	0.204521	0.009028	0.009251	0.014136	0.005378	97.150991	60.498308	63.078275	38.026982	50757.194063	406.198650	470.850102	497.349014	471.350102	527.150986	44517.743100	288.187075	154.475155	4821.000000	688.609091	283.902335	4.140446	4.031744	4.249148	84.978533	0.997160	345.358572	608.190554	345.858572	416.309446	18213.674897	238.164912	76.475056	2137.000000	450.963636	285.384774	4.299720	4.169388	4.430053	76.983741	0.995456	741.655041	406.889426	742.155041	617.610574	23925.238994	248.740061	96.185709	2404.000000	492.783784	277.241090	4.258713	4.191287	4.326138	70.164411	0.998309	491.382037	381.264746	491.882037	643.235254	8618.280172	215.414019	40.007982	1211.000000	355.936364	277.588362	3.787886	3.672780	3.902992	279.607309	0.995865
42	tres-3_Light_20.000secs_R_00000042_out.fit	42.000000	0.000000	57280.580356	2457280.580356	2457280.580241	2457280.586105	NaN	1.081634	67.564239	-14.809517	20.000000	0.000000	0.000000	5.976017	1.400000	6.000000	11.000000	17.000000	0.870081	0.539541	0.898717	0.213910	0.008976	0.009001	0.014255	0.005465	96.931711	59.945450	63.047910	39.139171	51083.805602	408.888754	468.961090	497.551835	469.461090	526.948165	44447.070330	289.290783	153.641502	5118.000000	684.540541	284.116484	4.082793	4.007148	4.158438	84.920243	0.998584	343.411245	608.445318	343.911245	416.054682	17902.615217	239.083501	74.880179	2360.000000	446.126126	284.841304	4.142443	4.048984	4.235903	84.060492	0.997876	739.689496	407.130582	740.189496	617.369418	24179.427673	250.224925	96.630772	2741.000000	493.705357	277.817610	4.156912	4.115253	4.198571	300.782413	0.998229	489.348019	381.559470	489.848019	642.940530	9001.762712	217.753483	41.339236	1235.000000	357.500000	277.127119	4.287292	4.093162	4.481422	72.394453	0.987765
43	tres-3_Light_20.000secs_R_00000043_out.fit	43.000000	0.000000	57280.580642	2457280.580642	2457280.580527	2457280.586391	NaN	1.082438	67.461030	-14.809517	20.000000	0.000000	0.000000	5.999143	1.400000	6.000000	11.000000	17.000000	0.887951	0.541844	0.894908	0.214040	0.009291	0.009239	0.014478	0.005600	95.569077	58.650168	61.813124	38.223068	50304.006130	411.050481	468.811318	497.152347	469.311318	527.347653	44667.476289	291.939075	153.002733	4298.000000	667.155172	282.090722	4.250492	4.258114	4.242870	42.295160	0.998553	343.215092	608.056116	343.715092	416.443884	17678.123690	241.635508	73.160289	1924.000000	438.869565	285.146751	4.193742	4.068584	4.318900	79.664789	0.995938	739.517857	406.675207	740.017857	617.824793	23757.072917	249.530482	95.207098	2465.000000	486.000000	275.760417	4.227089	4.280236	4.173942	20.034658	0.998921	489.260893	381.105446	489.760893	643.394554	8868.809524	219.793808	40.350589	1117.000000	354.043478	276.923395	4.308825	4.212954	4.404696	86.700354	0.997995
44	tres-3_Light_20.000secs_R_00000044_out.fit	44.000000	0.000000	57280.580928	2457280.580928	2457280.580813	2457280.586677	NaN	1.083247	67.357829	-15.233191	20.000000	0.000000	0.000000	6.654639	1.400000	6.000000	11.000000	17.000000	0.903381	0.547231	0.902837	0.207506	0.010173	0.010173	0.016005	0.006106	88.802566	53.793090	56.411385	33.985537	49717.990851	444.955478	466.383835	496.818483	466.883835	527.681517	44914.264766	306.976994	146.311501	3375.000000	609.226277	281.384929	4.585271	4.830354	4.340187	4.650523	0.988333	340.860874	607.618425	341.360874	416.881575	17584.466119	260.581692	67.481587	1575.000000	411.456522	284.032854	4.617474	4.779531	4.455417	12.339265	0.994047	737.087054	406.312953	737.587054	618.187047	23589.635611	270.086144	87.341154	2052.000000	445.359712	275.650104	4.525761	4.796595	4.254926	7.567054	0.984737	486.677569	380.837094	487.177569	643.662906	8543.889121	239.031450	35.743787	896.000000	337.956204	275.592050	4.301312	4.606776	3.995847	350.235662	0.977516
